SALES_LOCATION,SKU_CODE,SKU_DESCRIPTION,CUSTOMER_CODE,ORDERNUMBER,ORDERLINENUMBER,SHIPMENTDATE,SHIPPEDQUANTITY,SHIPPEDVALUE,Invoice Number
CHR1,6146308559,Banana 500ml,CO,32446,5,5/24/2021,22,$35.90 ,CO3244644340
CHR1,2523086324,Pistacchio 500ml,CO,32446,6,5/24/2021,22,$37.96 ,CO3244644340
CHR1,1668431427,Almond 500ml,CO,32446,7,5/24/2021,16,$27.61 ,CO3244644340
CHR1,2938388444,Hazulnut 500ml,CO,32446,8,5/24/2021,16,$27.61 ,CO3244644340
CHR1,8538325357,Lemon sorbet 500ml,CO,32446,9,5/24/2021,43,$61.77 ,CO3244644340
CHR1,1725615692,Lemon sorbet 1L,CO,32446,10,5/24/2021,13,$26.41 ,CO3244644340
CHR1,7512592418,Strawberry sorbet 500ml,CO,32446,11,5/24/2021,27,$38.79 ,CO3244644340
CHR1,7807927045,Strawberry sorbet 1L,CO,32446,12,5/24/2021,8,$16.25 ,CO3244644340
CHR1,8532174665,Caramel pecan 500ml,CO,32446,13,5/24/2021,27,$48.65 ,CO3244644340
CHR1,3243814817,Butterscotch Hokey Pokey 500ml,CO,32446,14,5/24/2021,43,$77.49 ,CO3244644340
CHR1,8780554611,Cookies and cream 500ml,CO,32446,15,5/24/2021,27,$48.65 ,CO3244644340
CHR1,1298687562,Cookie dough 500ml,CO,32446,16,5/24/2021,27,$48.65 ,CO3244644340
CHR1,7846604624,Raspberry sorbet 500ml,CO,32446,17,5/24/2021,16,$22.98 ,CO3244644340
CHR1,4448990873,Blueberry sorbet 500ml,CO,32446,18,5/24/2021,11,$15.80 ,CO3244644340
CHR1,8979136562,Coconut sorbet 500ml,CO,32446,19,5/24/2021,11,$15.80 ,CO3244644340
CHR1,5073628659,Butterscotch Hokey Pokey 10L,NC,35055,1,5/25/2021,2,$23.48 ,NC3505544341
CHR1,6584919483,Chocolate 10L,NC,35055,2,5/25/2021,1,$8.93 ,NC3505544341
CHR1,6915082529,Caramel pecan 10L,NC,35055,3,5/25/2021,1,$11.74 ,NC3505544341
CHR1,1684231247,Lemon sorbet 25L,NC,35055,4,5/25/2021,1,$21.16 ,NC3505544341
CHR1,6111690817,Vanilla 50L,NC,35055,5,5/25/2021,1,$36.85 ,NC3505544341
CHR1,6664244979,Banana 50L,NC,35055,6,5/25/2021,1,$36.85 ,NC3505544341
CHR1,9820775571,Vanilla 10L,PI,99057,1,5/25/2021,1,$8.93 ,PI9905744341
CHR1,6584919483,Chocolate 10L,PI,99057,2,5/25/2021,1,$8.93 ,PI9905744341
CHR1,9789508450,Banana 5L,PI,99057,3,5/25/2021,1,$5.29 ,PI9905744341
CHR1,8636807198,Almond 5L,PI,99057,4,5/25/2021,1,$5.59 ,PI9905744341
CHR1,9672735913,Pistacchio 5L,PI,99057,5,5/25/2021,1,$5.59 ,PI9905744341
CHR1,3927126463,Hazulnut 5L,PI,99057,6,5/25/2021,1,$5.59 ,PI9905744341
CHR1,3630781384,Caramel pecan 5L,PI,99057,7,5/25/2021,1,$5.91 ,PI9905744341
CHR1,6667180271,Butterscotch Hokey Pokey 5L,PI,99057,8,5/25/2021,1,$5.91 ,PI9905744341
CHR1,2926651089,Cookies and cream 5L,PI,99057,9,5/25/2021,1,$5.91 ,PI9905744341
CHR1,6303937038,Cookie dough 5L,PI,99057,10,5/25/2021,1,$5.91 ,PI9905744341
CHR1,8342643031,Strawberry sorbet 5L,PI,99057,11,5/25/2021,1,$5.51 ,PI9905744341
CHR1,3050041358,Raspberry sorbet 5L,PI,99057,12,5/25/2021,1,$5.51 ,PI9905744341
CHR1,2054446608,Lemon sorbet 10L,PI,99057,13,5/25/2021,1,$8.61 ,PI9905744341
WEL2,2923276094,Vanilla 500ml,CD,12300,1,5/25/2021,54,$88.13 ,CD1230044341
WEL2,1105523870,Vanilla 1L,CD,12300,2,5/25/2021,81,$154.91 ,CD1230044341
WEL2,3798011027,Vanilla 2L,CD,12300,3,5/25/2021,61,$180.44 ,CD1230044341
WEL2,3838135483,Chocolate 500ml,CD,12300,4,5/25/2021,134,$218.69 ,CD1230044341
WEL2,7875868020,Chocolate 1L,CD,12300,5,5/25/2021,54,$103.28 ,CD1230044341
WEL2,4086930842,Chocolate 2L,CD,12300,6,5/25/2021,13,$38.45 ,CD1230044341
WEL2,6146308559,Banana 500ml,CD,12300,7,5/25/2021,81,$132.19 ,CD1230044341
WEL2,8383046664,Banana 1L,CD,12300,8,5/25/2021,27,$51.64 ,CD1230044341
WEL2,7215963159,Banana 2L,CD,12300,9,5/25/2021,7,$20.71 ,CD1230044341
WEL2,2523086324,Pistacchio 500ml,CD,12300,10,5/25/2021,81,$139.77 ,CD1230044341
WEL2,2504955536,Pistacchio 1L,CD,12300,11,5/25/2021,13,$30.17 ,CD1230044341
WEL2,2338792687,Pistacchio 2L,CD,12300,12,5/25/2021,7,$24.10 ,CD1230044341
WEL2,1668431427,Almond 500ml,CD,12300,13,5/25/2021,81,$139.77 ,CD1230044341
WEL2,4579074420,Almond 1L,CD,12300,14,5/25/2021,13,$30.17 ,CD1230044341
WEL2,3615667094,Almond 2L,CD,12300,15,5/25/2021,7,$24.10 ,CD1230044341
WEL2,2938388444,Hazulnut 500ml,CD,12300,16,5/25/2021,81,$139.77 ,CD1230044341
WEL2,9500349027,Hazulnut 1L,CD,12300,17,5/25/2021,13,$30.17 ,CD1230044341
WEL2,5581472778,Hazulnut 2L,CD,12300,18,5/25/2021,7,$24.10 ,CD1230044341
WEL2,8538325357,Lemon sorbet 500ml,CD,12300,19,5/25/2021,134,$192.49 ,CD1230044341
WEL2,1725615692,Lemon sorbet 1L,CD,12300,20,5/25/2021,41,$83.29 ,CD1230044341
WEL2,3204868990,Lemon sorbet 2L,CD,12300,21,5/25/2021,13,$33.59 ,CD1230044341
WEL2,7512592418,Strawberry sorbet 500ml,CD,12300,22,5/25/2021,108,$155.14 ,CD1230044341
WEL2,7807927045,Strawberry sorbet 1L,CD,12300,23,5/25/2021,41,$83.29 ,CD1230044341
WEL2,6914128351,Strawberry sorbet 2L,CD,12300,24,5/25/2021,13,$33.59 ,CD1230044341
WEL2,2473124490,Caramel pecan 120ml,CD,12300,25,5/25/2021,112,$122.81 ,CD1230044341
WEL2,8532174665,Caramel pecan 500ml,CD,12300,26,5/25/2021,54,$97.31 ,CD1230044341
WEL2,5341027352,Caramel pecan 1L,CD,12300,27,5/25/2021,13,$28.95 ,CD1230044341
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,CD,12300,28,5/25/2021,112,$122.81 ,CD1230044341
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,CD,12300,29,5/25/2021,81,$145.96 ,CD1230044341
WEL2,8038536837,Butterscotch Hokey Pokey 1L,CD,12300,30,5/25/2021,27,$60.13 ,CD1230044341
WEL2,9310654418,Cookies and cream 120ml,CD,12300,31,5/25/2021,112,$122.81 ,CD1230044341
WEL2,8780554611,Cookies and cream 500ml,CD,12300,32,5/25/2021,54,$97.31 ,CD1230044341
WEL2,7710933330,Cookie dough 120ml,CD,12300,33,5/25/2021,112,$122.81 ,CD1230044341
WEL2,1298687562,Cookie dough 500ml,CD,12300,34,5/25/2021,108,$194.62 ,CD1230044341
WEL2,7846604624,Raspberry sorbet 500ml,CD,12300,35,5/25/2021,81,$116.36 ,CD1230044341
WEL2,4413194530,Raspberry sorbet 1L,CD,12300,36,5/25/2021,41,$83.29 ,CD1230044341
WEL2,4448990873,Blueberry sorbet 500ml,CD,12300,37,5/25/2021,54,$77.57 ,CD1230044341
WEL2,7895654818,Blueberry sorbet 1L,CD,12300,38,5/25/2021,27,$54.85 ,CD1230044341
WEL2,8979136562,Coconut sorbet 500ml,CD,12300,39,5/25/2021,54,$77.57 ,CD1230044341
WEL2,9160487777,Coconut sorbet 1L,CD,12300,40,5/25/2021,27,$54.85 ,CD1230044341
CHR1,9820775571,Vanilla 10L,KI,62057,1,5/26/2021,1,$8.93 ,KI6205744342
CHR1,6915082529,Caramel pecan 10L,KI,62057,2,5/26/2021,1,$11.74 ,KI6205744342
CHR1,5073628659,Butterscotch Hokey Pokey 10L,KI,62057,3,5/26/2021,1,$11.74 ,KI6205744342
CHR1,6564777716,Cookies and cream 10L,KI,62057,4,5/26/2021,1,$11.74 ,KI6205744342
CHR1,9909375745,Cookie dough 10L,KI,62057,5,5/26/2021,1,$11.74 ,KI6205744342
WEL2,2923276094,Vanilla 500ml,PS,56678,1,5/26/2021,62,$101.18 ,PS5667844342
WEL2,1105523870,Vanilla 1L,PS,56678,2,5/26/2021,93,$177.86 ,PS5667844342
WEL2,3798011027,Vanilla 2L,PS,56678,3,5/26/2021,70,$207.06 ,PS5667844342
WEL2,3838135483,Chocolate 500ml,PS,56678,4,5/26/2021,155,$252.96 ,PS5667844342
WEL2,7875868020,Chocolate 1L,PS,56678,5,5/26/2021,62,$118.58 ,PS5667844342
WEL2,4086930842,Chocolate 2L,PS,56678,6,5/26/2021,15,$44.37 ,PS5667844342
WEL2,6146308559,Banana 500ml,PS,56678,7,5/26/2021,93,$151.78 ,PS5667844342
WEL2,8383046664,Banana 1L,PS,56678,8,5/26/2021,31,$59.29 ,PS5667844342
WEL2,7215963159,Banana 2L,PS,56678,9,5/26/2021,8,$23.66 ,PS5667844342
WEL2,2523086324,Pistacchio 500ml,PS,56678,10,5/26/2021,93,$160.47 ,PS5667844342
WEL2,2504955536,Pistacchio 1L,PS,56678,11,5/26/2021,15,$34.81 ,PS5667844342
WEL2,2338792687,Pistacchio 2L,PS,56678,12,5/26/2021,8,$27.54 ,PS5667844342
WEL2,1668431427,Almond 500ml,PS,56678,13,5/26/2021,93,$160.47 ,PS5667844342
WEL2,4579074420,Almond 1L,PS,56678,14,5/26/2021,15,$34.81 ,PS5667844342
WEL2,3615667094,Almond 2L,PS,56678,15,5/26/2021,8,$27.54 ,PS5667844342
WEL2,2938388444,Hazulnut 500ml,PS,56678,16,5/26/2021,93,$160.47 ,PS5667844342
WEL2,9500349027,Hazulnut 1L,PS,56678,17,5/26/2021,15,$34.81 ,PS5667844342
WEL2,5581472778,Hazulnut 2L,PS,56678,18,5/26/2021,8,$27.54 ,PS5667844342
WEL2,8538325357,Lemon sorbet 500ml,PS,56678,19,5/26/2021,155,$222.66 ,PS5667844342
WEL2,1725615692,Lemon sorbet 1L,PS,56678,20,5/26/2021,46,$93.45 ,PS5667844342
WEL2,3204868990,Lemon sorbet 2L,PS,56678,21,5/26/2021,15,$38.76 ,PS5667844342
WEL2,7512592418,Strawberry sorbet 500ml,PS,56678,22,5/26/2021,124,$178.13 ,PS5667844342
WEL2,7807927045,Strawberry sorbet 1L,PS,56678,23,5/26/2021,46,$93.45 ,PS5667844342
WEL2,6914128351,Strawberry sorbet 2L,PS,56678,24,5/26/2021,15,$38.76 ,PS5667844342
WEL2,2473124490,Caramel pecan 120ml,PS,56678,25,5/26/2021,129,$141.45 ,PS5667844342
WEL2,8532174665,Caramel pecan 500ml,PS,56678,26,5/26/2021,62,$111.72 ,PS5667844342
WEL2,5341027352,Caramel pecan 1L,PS,56678,27,5/26/2021,15,$33.41 ,PS5667844342
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,PS,56678,28,5/26/2021,129,$141.45 ,PS5667844342
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,PS,56678,29,5/26/2021,93,$167.59 ,PS5667844342
WEL2,8038536837,Butterscotch Hokey Pokey 1L,PS,56678,30,5/26/2021,31,$69.04 ,PS5667844342
WEL2,9310654418,Cookies and cream 120ml,PS,56678,31,5/26/2021,129,$141.45 ,PS5667844342
WEL2,8780554611,Cookies and cream 500ml,PS,56678,32,5/26/2021,62,$111.72 ,PS5667844342
WEL2,7710933330,Cookie dough 120ml,PS,56678,33,5/26/2021,129,$141.45 ,PS5667844342
WEL2,1298687562,Cookie dough 500ml,PS,56678,34,5/26/2021,124,$223.45 ,PS5667844342
WEL2,7846604624,Raspberry sorbet 500ml,PS,56678,35,5/26/2021,93,$133.59 ,PS5667844342
WEL2,4413194530,Raspberry sorbet 1L,PS,56678,36,5/26/2021,46,$93.45 ,PS5667844342
WEL2,4448990873,Blueberry sorbet 500ml,PS,56678,37,5/26/2021,62,$89.06 ,PS5667844342
WEL2,7895654818,Blueberry sorbet 1L,PS,56678,38,5/26/2021,31,$62.98 ,PS5667844342
WEL2,8979136562,Coconut sorbet 500ml,PS,56678,39,5/26/2021,62,$89.06 ,PS5667844342
WEL2,9160487777,Coconut sorbet 1L,PS,56678,40,5/26/2021,31,$62.98 ,PS5667844342
WEL2,2923276094,Vanilla 500ml,NW,22298,1,5/27/2021,67,$109.34 ,NW2229844343
WEL2,1105523870,Vanilla 1L,NW,22298,2,5/27/2021,101,$193.16 ,NW2229844343
WEL2,3798011027,Vanilla 2L,NW,22298,3,5/27/2021,76,$224.81 ,NW2229844343
WEL2,3838135483,Chocolate 500ml,NW,22298,4,5/27/2021,168,$274.18 ,NW2229844343
WEL2,7875868020,Chocolate 1L,NW,22298,5,5/27/2021,67,$128.14 ,NW2229844343
WEL2,4086930842,Chocolate 2L,NW,22298,6,5/27/2021,17,$50.29 ,NW2229844343
WEL2,6146308559,Banana 500ml,NW,22298,7,5/27/2021,101,$164.83 ,NW2229844343
WEL2,8383046664,Banana 1L,NW,22298,8,5/27/2021,34,$65.03 ,NW2229844343
WEL2,7215963159,Banana 2L,NW,22298,9,5/27/2021,8,$23.66 ,NW2229844343
WEL2,2523086324,Pistacchio 500ml,NW,22298,10,5/27/2021,101,$174.28 ,NW2229844343
WEL2,2504955536,Pistacchio 1L,NW,22298,11,5/27/2021,17,$39.45 ,NW2229844343
WEL2,2338792687,Pistacchio 2L,NW,22298,12,5/27/2021,8,$27.54 ,NW2229844343
WEL2,1668431427,Almond 500ml,NW,22298,13,5/27/2021,101,$174.28 ,NW2229844343
WEL2,4579074420,Almond 1L,NW,22298,14,5/27/2021,17,$39.45 ,NW2229844343
WEL2,3615667094,Almond 2L,NW,22298,15,5/27/2021,8,$27.54 ,NW2229844343
WEL2,2938388444,Hazulnut 500ml,NW,22298,16,5/27/2021,101,$174.28 ,NW2229844343
WEL2,9500349027,Hazulnut 1L,NW,22298,17,5/27/2021,17,$39.45 ,NW2229844343
WEL2,5581472778,Hazulnut 2L,NW,22298,18,5/27/2021,8,$27.54 ,NW2229844343
WEL2,8538325357,Lemon sorbet 500ml,NW,22298,19,5/27/2021,168,$241.33 ,NW2229844343
WEL2,1725615692,Lemon sorbet 1L,NW,22298,20,5/27/2021,50,$101.58 ,NW2229844343
WEL2,3204868990,Lemon sorbet 2L,NW,22298,21,5/27/2021,17,$43.93 ,NW2229844343
WEL2,7512592418,Strawberry sorbet 500ml,NW,22298,22,5/27/2021,134,$192.49 ,NW2229844343
WEL2,7807927045,Strawberry sorbet 1L,NW,22298,23,5/27/2021,50,$101.58 ,NW2229844343
WEL2,6914128351,Strawberry sorbet 2L,NW,22298,24,5/27/2021,17,$43.93 ,NW2229844343
WEL2,2473124490,Caramel pecan 120ml,NW,22298,25,5/27/2021,140,$153.51 ,NW2229844343
WEL2,8532174665,Caramel pecan 500ml,NW,22298,26,5/27/2021,67,$120.73 ,NW2229844343
WEL2,5341027352,Caramel pecan 1L,NW,22298,27,5/27/2021,17,$37.86 ,NW2229844343
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,NW,22298,28,5/27/2021,140,$153.51 ,NW2229844343
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,NW,22298,29,5/27/2021,101,$182.00 ,NW2229844343
WEL2,8038536837,Butterscotch Hokey Pokey 1L,NW,22298,30,5/27/2021,34,$75.72 ,NW2229844343
WEL2,9310654418,Cookies and cream 120ml,NW,22298,31,5/27/2021,140,$153.51 ,NW2229844343
WEL2,8780554611,Cookies and cream 500ml,NW,22298,32,5/27/2021,67,$120.73 ,NW2229844343
WEL2,7710933330,Cookie dough 120ml,NW,22298,33,5/27/2021,140,$153.51 ,NW2229844343
WEL2,1298687562,Cookie dough 500ml,NW,22298,34,5/27/2021,134,$241.47 ,NW2229844343
WEL2,7846604624,Raspberry sorbet 500ml,NW,22298,35,5/27/2021,101,$145.09 ,NW2229844343
WEL2,4413194530,Raspberry sorbet 1L,NW,22298,36,5/27/2021,50,$101.58 ,NW2229844343
WEL2,4448990873,Blueberry sorbet 500ml,NW,22298,37,5/27/2021,67,$96.25 ,NW2229844343
WEL2,7895654818,Blueberry sorbet 1L,NW,22298,38,5/27/2021,34,$69.07 ,NW2229844343
WEL2,8979136562,Coconut sorbet 500ml,NW,22298,39,5/27/2021,67,$96.25 ,NW2229844343
WEL2,9160487777,Coconut sorbet 1L,NW,22298,40,5/27/2021,34,$69.07 ,NW2229844343
CHR1,9734547755,Strawberry sorbet 10L,FD,46056,1,5/28/2021,2,$17.22 ,FD4605644344
CHR1,6371619495,Coconut sorbet 10L,FD,46056,2,5/28/2021,2,$17.22 ,FD4605644344
CHR1,9625582743,Banana 25L,FD,46056,3,5/28/2021,1,$20.92 ,FD4605644344
CHR1,1684231247,Lemon sorbet 25L,FD,46056,4,5/28/2021,1,$21.16 ,FD4605644344
CHR1,6111690817,Vanilla 50L,FD,46056,5,5/28/2021,1,$36.85 ,FD4605644344
CHR1,9820775571,Vanilla 10L,NN,79057,1,5/28/2021,1,$8.93 ,NN7905744344
CHR1,6584919483,Chocolate 10L,NN,79057,2,5/28/2021,1,$8.93 ,NN7905744344
CHR1,1332592976,Banana 10L,NN,79057,3,5/28/2021,1,$8.93 ,NN7905744344
CHR1,8636807198,Almond 5L,NN,79057,4,5/28/2021,1,$5.59 ,NN7905744344
CHR1,9672735913,Pistacchio 5L,NN,79057,5,5/28/2021,1,$5.59 ,NN7905744344
CHR1,3927126463,Hazulnut 5L,NN,79057,6,5/28/2021,1,$5.59 ,NN7905744344
CHR1,8342643031,Strawberry sorbet 5L,NN,79057,7,5/28/2021,1,$5.51 ,NN7905744344
CHR1,3050041358,Raspberry sorbet 5L,NN,79057,8,5/28/2021,1,$5.51 ,NN7905744344
CHR1,7541646116,Blueberry sorbet 5L,NN,79057,9,5/28/2021,1,$5.51 ,NN7905744344
CHR1,1087080636,Lemon sorbet 5L,NN,79057,10,5/28/2021,2,$11.02 ,NN7905744344
CHR1,3328177961,Coconut sorbet 5L,NN,79057,11,5/28/2021,1,$5.51 ,NN7905744344
WEL2,2923276094,Vanilla 500ml,PS,56679,1,5/28/2021,62,$101.18 ,PS5667944344
WEL2,1105523870,Vanilla 1L,PS,56679,2,5/28/2021,93,$177.86 ,PS5667944344
WEL2,3798011027,Vanilla 2L,PS,56679,3,5/28/2021,70,$207.06 ,PS5667944344
WEL2,3838135483,Chocolate 500ml,PS,56679,4,5/28/2021,155,$252.96 ,PS5667944344
WEL2,7875868020,Chocolate 1L,PS,56679,5,5/28/2021,62,$118.58 ,PS5667944344
WEL2,4086930842,Chocolate 2L,PS,56679,6,5/28/2021,15,$44.37 ,PS5667944344
WEL2,6146308559,Banana 500ml,PS,56679,7,5/28/2021,93,$151.78 ,PS5667944344
WEL2,8383046664,Banana 1L,PS,56679,8,5/28/2021,31,$59.29 ,PS5667944344
WEL2,7215963159,Banana 2L,PS,56679,9,5/28/2021,8,$23.66 ,PS5667944344
WEL2,2523086324,Pistacchio 500ml,PS,56679,10,5/28/2021,93,$160.47 ,PS5667944344
WEL2,2504955536,Pistacchio 1L,PS,56679,11,5/28/2021,15,$34.81 ,PS5667944344
WEL2,2338792687,Pistacchio 2L,PS,56679,12,5/28/2021,8,$27.54 ,PS5667944344
WEL2,1668431427,Almond 500ml,PS,56679,13,5/28/2021,93,$160.47 ,PS5667944344
WEL2,4579074420,Almond 1L,PS,56679,14,5/28/2021,15,$34.81 ,PS5667944344
WEL2,3615667094,Almond 2L,PS,56679,15,5/28/2021,8,$27.54 ,PS5667944344
WEL2,2938388444,Hazulnut 500ml,PS,56679,16,5/28/2021,93,$160.47 ,PS5667944344
WEL2,9500349027,Hazulnut 1L,PS,56679,17,5/28/2021,15,$34.81 ,PS5667944344
WEL2,5581472778,Hazulnut 2L,PS,56679,18,5/28/2021,8,$27.54 ,PS5667944344
WEL2,8538325357,Lemon sorbet 500ml,PS,56679,19,5/28/2021,155,$222.66 ,PS5667944344
WEL2,1725615692,Lemon sorbet 1L,PS,56679,20,5/28/2021,46,$93.45 ,PS5667944344
WEL2,3204868990,Lemon sorbet 2L,PS,56679,21,5/28/2021,15,$38.76 ,PS5667944344
WEL2,7512592418,Strawberry sorbet 500ml,PS,56679,22,5/28/2021,124,$178.13 ,PS5667944344
WEL2,7807927045,Strawberry sorbet 1L,PS,56679,23,5/28/2021,46,$93.45 ,PS5667944344
WEL2,6914128351,Strawberry sorbet 2L,PS,56679,24,5/28/2021,15,$38.76 ,PS5667944344
WEL2,2473124490,Caramel pecan 120ml,PS,56679,25,5/28/2021,129,$141.45 ,PS5667944344
WEL2,8532174665,Caramel pecan 500ml,PS,56679,26,5/28/2021,62,$111.72 ,PS5667944344
WEL2,5341027352,Caramel pecan 1L,PS,56679,27,5/28/2021,15,$33.41 ,PS5667944344
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,PS,56679,28,5/28/2021,129,$141.45 ,PS5667944344
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,PS,56679,29,5/28/2021,93,$167.59 ,PS5667944344
WEL2,8038536837,Butterscotch Hokey Pokey 1L,PS,56679,30,5/28/2021,31,$69.04 ,PS5667944344
WEL2,9310654418,Cookies and cream 120ml,PS,56679,31,5/28/2021,129,$141.45 ,PS5667944344
WEL2,8780554611,Cookies and cream 500ml,PS,56679,32,5/28/2021,62,$111.72 ,PS5667944344
WEL2,7710933330,Cookie dough 120ml,PS,56679,33,5/28/2021,129,$141.45 ,PS5667944344
WEL2,1298687562,Cookie dough 500ml,PS,56679,34,5/28/2021,124,$223.45 ,PS5667944344
WEL2,7846604624,Raspberry sorbet 500ml,PS,56679,35,5/28/2021,93,$133.59 ,PS5667944344
WEL2,4413194530,Raspberry sorbet 1L,PS,56679,36,5/28/2021,46,$93.45 ,PS5667944344
WEL2,4448990873,Blueberry sorbet 500ml,PS,56679,37,5/28/2021,62,$89.06 ,PS5667944344
WEL2,7895654818,Blueberry sorbet 1L,PS,56679,38,5/28/2021,31,$62.98 ,PS5667944344
WEL2,8979136562,Coconut sorbet 500ml,PS,56679,39,5/28/2021,62,$89.06 ,PS5667944344
WEL2,9160487777,Coconut sorbet 1L,PS,56679,40,5/28/2021,31,$62.98 ,PS5667944344
WEL2,2923276094,Vanilla 500ml,FC,12056,1,5/28/2021,67,$109.34 ,FC1205644344
WEL2,1105523870,Vanilla 1L,FC,12056,2,5/28/2021,27,$51.64 ,FC1205644344
WEL2,3838135483,Chocolate 500ml,FC,12056,3,5/28/2021,47,$76.70 ,FC1205644344
WEL2,7875868020,Chocolate 1L,FC,12056,4,5/28/2021,17,$32.51 ,FC1205644344
WEL2,6146308559,Banana 500ml,FC,12056,5,5/28/2021,27,$44.06 ,FC1205644344
WEL2,8383046664,Banana 1L,FC,12056,6,5/28/2021,7,$13.39 ,FC1205644344
WEL2,2523086324,Pistacchio 500ml,FC,12056,7,5/28/2021,27,$46.59 ,FC1205644344
WEL2,2504955536,Pistacchio 1L,FC,12056,8,5/28/2021,4,$9.28 ,FC1205644344
WEL2,1668431427,Almond 500ml,FC,12056,9,5/28/2021,20,$34.51 ,FC1205644344
WEL2,4579074420,Almond 1L,FC,12056,10,5/28/2021,4,$9.28 ,FC1205644344
WEL2,2938388444,Hazulnut 500ml,FC,12056,11,5/28/2021,20,$34.51 ,FC1205644344
WEL2,9500349027,Hazulnut 1L,FC,12056,12,5/28/2021,4,$9.28 ,FC1205644344
WEL2,8538325357,Lemon sorbet 500ml,FC,12056,13,5/28/2021,54,$77.57 ,FC1205644344
WEL2,1725615692,Lemon sorbet 1L,FC,12056,14,5/28/2021,17,$34.54 ,FC1205644344
WEL2,7512592418,Strawberry sorbet 500ml,FC,12056,15,5/28/2021,34,$48.84 ,FC1205644344
WEL2,7807927045,Strawberry sorbet 1L,FC,12056,16,5/28/2021,10,$20.32 ,FC1205644344
WEL2,2473124490,Caramel pecan 120ml,FC,12056,17,5/28/2021,28,$30.70 ,FC1205644344
WEL2,8532174665,Caramel pecan 500ml,FC,12056,18,5/28/2021,20,$36.04 ,FC1205644344
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,FC,12056,19,5/28/2021,28,$30.70 ,FC1205644344
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,FC,12056,20,5/28/2021,54,$97.31 ,FC1205644344
WEL2,9310654418,Cookies and cream 120ml,FC,12056,21,5/28/2021,28,$30.70 ,FC1205644344
WEL2,8780554611,Cookies and cream 500ml,FC,12056,22,5/28/2021,20,$36.04 ,FC1205644344
WEL2,7710933330,Cookie dough 120ml,FC,12056,23,5/28/2021,28,$30.70 ,FC1205644344
WEL2,1298687562,Cookie dough 500ml,FC,12056,24,5/28/2021,34,$61.27 ,FC1205644344
WEL2,7846604624,Raspberry sorbet 500ml,FC,12056,25,5/28/2021,20,$28.73 ,FC1205644344
WEL2,4448990873,Blueberry sorbet 500ml,FC,12056,26,5/28/2021,13,$18.67 ,FC1205644344
WEL2,8979136562,Coconut sorbet 500ml,FC,12056,27,5/28/2021,13,$18.67 ,FC1205644344
CHR1,6584919483,Chocolate 10L,NC,35056,1,5/29/2021,2,$17.85 ,NC3505644345
CHR1,5073628659,Butterscotch Hokey Pokey 10L,NC,35056,2,5/29/2021,2,$23.48 ,NC3505644345
CHR1,1684231247,Lemon sorbet 25L,NC,35056,3,5/29/2021,1,$21.16 ,NC3505644345
CHR1,6111690817,Vanilla 50L,NC,35056,4,5/29/2021,1,$36.85 ,NC3505644345
CHR1,6664244979,Banana 50L,NC,35056,5,5/29/2021,1,$36.85 ,NC3505644345
CHR1,5085236882,Almond 10L,RI,53056,1,5/29/2021,1,$9.66 ,RI5305644345
CHR1,5073628659,Butterscotch Hokey Pokey 10L,RI,53056,2,5/29/2021,1,$11.74 ,RI5305644345
CHR1,1684231247,Lemon sorbet 25L,RI,53056,3,5/29/2021,1,$21.16 ,RI5305644345
CHR1,6111690817,Vanilla 50L,RI,53056,4,5/29/2021,1,$36.85 ,RI5305644345
CHR1,9772508320,Chocolate 50L,RI,53056,5,5/29/2021,1,$36.85 ,RI5305644345
CHR1,9625582743,Banana 25L,RI,53056,6,5/29/2021,1,$20.92 ,RI5305644345
CHR1,8646437392,Cookie dough 25L,RI,53056,7,5/29/2021,1,$23.35 ,RI5305644345
WEL2,2923276094,Vanilla 500ml,NW,22299,1,5/29/2021,67,$109.34 ,NW2229944345
WEL2,1105523870,Vanilla 1L,NW,22299,2,5/29/2021,101,$193.16 ,NW2229944345
WEL2,3798011027,Vanilla 2L,NW,22299,3,5/29/2021,76,$224.81 ,NW2229944345
WEL2,3838135483,Chocolate 500ml,NW,22299,4,5/29/2021,168,$274.18 ,NW2229944345
WEL2,7875868020,Chocolate 1L,NW,22299,5,5/29/2021,67,$128.14 ,NW2229944345
WEL2,4086930842,Chocolate 2L,NW,22299,6,5/29/2021,17,$50.29 ,NW2229944345
WEL2,6146308559,Banana 500ml,NW,22299,7,5/29/2021,101,$164.83 ,NW2229944345
WEL2,8383046664,Banana 1L,NW,22299,8,5/29/2021,34,$65.03 ,NW2229944345
WEL2,7215963159,Banana 2L,NW,22299,9,5/29/2021,8,$23.66 ,NW2229944345
WEL2,2523086324,Pistacchio 500ml,NW,22299,10,5/29/2021,101,$174.28 ,NW2229944345
WEL2,2504955536,Pistacchio 1L,NW,22299,11,5/29/2021,17,$39.45 ,NW2229944345
WEL2,2338792687,Pistacchio 2L,NW,22299,12,5/29/2021,8,$27.54 ,NW2229944345
